,user_a,user_b
7267,Ðu?ng D4 g?n chung cu Hoàng Anh Thanh Bình,"À, tao bi?t r?i"
7268,T?m 9 gi? kém tao d?n,Tao m?i m? ra skin Yasuo m?i d?p l?m
7269,Solo không?,Tao b? Liên Minh lâu r?i
7270,V?y gi? còn choi game không,Còn ch?
7271,M?y game AAA,Giàu v?y
7272,Mua game choi luôn à,Tao choi game Crack thôi
7273,Ch? Liên Minh ch?i nhi?u cung chán,T?i r?nh tao g?i cho mày link t?i Game này choi
7274,Sáng mai b?n r?nh không ch? mình bài này v?i,Môn gì v?y b?n
7275,Bài 4 trong d? cuong th?y giao ?y,"Ðu?c, mai mình h?n g?p ? dâu v?y?"
7276,Thu vi?n tru?ng mình nhé,"Ok, t?ng h?m thu vi?n nhé"
7277,Hôm nay em có gì vui không?,Hôm nay em di shopping
7278,Ði ? dâu?,"Nice Store, Tr?n Hung Ð?o, Qu?n 5"
7279,G?n công ty anh,Anh d?n dó bao gi? chua?
7280,Anh không bi?t store dó,"B?a nào anh ghé th?, ? dó nhi?u d? d?p"
7281,Nghe nói b?n m?i chuy?n ngành à,"Uk, m?i chuy?n du?c 1 tu?n tru?c"
7282,Chuy?n qua ngành gì?,Qu?n lý du d?ch
7283,Ngành dó cung nhi?u ti?m nang,"Uk, mình tìm ki?u nghi l?m m?i quy?t d?nh dó"
7284,Chúc b?n qua ngành m?i g?p nhi?u thu?n ti?n nhé,C?m on b?n nhi?u
7285,Có ch?ng ch? Toeic chua b?n?,Chua. Mình dang có ý d?nh ôn d? thi nè
7286,D? d?nh thì khi nào v?y?,Ch?c b?t d?u t? tu?n sau
7287,"Mình cung chua, dang ki?m b?n d? ôn cùng",V?y mình v?i b?n cùng ôn
7288,"Ok, B?n có mu?n ki?m l?p ôn luy?n không? Hay t? ôn",Mình nghi t?i mình t? ôn cung du?c
7289,"OK, v?y d? mình s?p x?p th?i gian, b?t d?u t? tu?n sau nha.","OK, d? mình tìm tài li?u"
7290,ông oi cho tui h?i báo cáo có c?n làm theo m?u c?a khoa không,làm di ông cho nhìn nó dàng hoàng
7291,"?a hôm qua mày có h?c online không, th?y gi?ng cái gì v?y","có, hôm qua th?y gi?ng chuong 2 mà toàn b?t d?c sách r?i tr? l?i nhu hôm b?a thôi à"
7292,tu?n sau tao v? r?i ngày m?y t?i bây r?nh di an,mày r?nh ngày nào có b?n di choi v?i gia dình không
7293,th? sáu tu?n sau tao r?nh hôm dó mày di an du?c không?,ok lúc dó tao làm xong báo cáo r?i
7294,"di an Hadilao di, lâu r?i tao chua an l?u",v?y di s?m s?m nha d?i t?i di x?p hàng dông l?m
7295,ok v?y hôm dó trua mày qua ch? tao nha,ok 12 gi? nha
7296,Ngh? l? mày có di dâu choi không?,tao di Ðà L?t v?i gia dình
7297,"mày di m?y ngày,khi nào mày v??",Tao di 5 ngày m?i v?
7298,V? nh? mua quà cho tao nha,? Ðà L?t có gì dâu mà mua
7299,Có m?t dâu dó mày mua cho tao di,V?y n?u di choi còn du ti?n tao mua cho
7300,Tui không th?y th?y ghi trong d?,Mã s? sinh viên v?i tên nha ông
7301,Có c?n zip bài l?i không,Th?y nói không c?n dâu n?p th?ng 2 file lên luôn
7302,Tranh th? t?i tu?n sau tui v? quê,À v?y di vui v? nha lên nh? dem trái cây dó
7303,Sao tao th?y nó s?n nhi?u quá,Coi cung du?c
7304,Mà có m?y ch? phi logic thi?t,Trên m?ng ngu?i ta nói quá tr?i luôn
7305,Bi?t v?y coi phim Turning Red,?a phim dó tao coi r?i d? thuong l?m
7306,Mà an cái gì m?i du?c,Mày mu?n an cái gì
7307,Tao d? l?m an cái gì cung du?c,Có mày là kén ch?n
7308,V?y di an l?u di lâu r?i chua an,M?i di an tu?n tru?c mà lâu
7309,V?y di an gà,ok du?c dó an ? ti?m mình hay an dúng không
7310,Mà di s?m s?m ch? di tr? s? h?t bàn,V?y 11 gi? tao qua mày
7311,Lúc rãnh b?n thu?ng làm gì?,Mình thu?ng di cafe v?i b?n bè khi rãnh.
7312,B?n có hay nghe nh?c lúc rãnh r?i?,Ch? th?nh tho?ng mình m?i nghe nh?c.
7313,V?y b?n thu?ng di cafe ? dâu?,Mình thu?ng di quán cafe Phúc Long ? g?n nhà.
7314,B?n thu?ng di v?i ai?,Mình di v?i 1 ngu?i b?n c?p 3 c?a mình.
7315,B?n h?c tru?ng nào?,T? h?c d?i h?c Tôn Ð?c Th?ng.
7316,B?n h?c ngành gì?,T? h?c ngành K? thu?t ph?n m?m
7317,Ngành b?n h?c thu?c khoa nào?,Ngành t? h?c thu?c khoa công ngh? thông tin
7318,B?n là sinh viên nam m?y r?i?,T? là sinh viên nam cu?i
7319,B?n h?c chuong trình h?c gì?,T? h?c chuong trình ch?t lu?ng cao
7320,H?c phí có cao không?,H?c phí t? th?y x?ng dáng v?i ch?t lu?ng h?c t?p
7321,Khi nào b?n ra tru?ng?,T? s? c? g?ng ra tru?ng dúng h?n vào hè này
7322,B?n có th?y vui khi h?c ? tru?ng này không?,T? có
7323,B?n h?c l?c gì?,T? h?c l?c khá
7324,B?n dã t?ng r?t môn nào chua?,T? có
7325,B?n thích hãng phim nào nh?t ?,Mình thích hãng phim Marvel nh?t
7326,Th? lo?i phim b?n thích là gì ?,"Mình thích th? lo?i phim hành d?ng, vi?n tu?ng."
7327,B?n có th?n tu?ng ca si nào không ?,Mình r?t thích ca si Son Tùng MTP.
7328,B?n có mu?n di xem phim vào cu?i tu?n này hay không?,Di nhiên là mu?n r?i
7329,Mai b?n có mu?n di dá banh chung v?i t?i mình không?,Xin l?i mai mình có vi?c b?n r?i.
7330,B?n thuê tr? bao nhiêu ti?n?,Mình thuê kho?ng 3 tr m?t tháng
7331,Nhà b?n có bao nhiêu ngu?i v?y ?,Nhà mình có 4 ngu?i.
7332,Nhà tr? b?n ? Phú M? Hung ph?i không.,"Không, nhà mình ? New York."
7333,Hi?n t?i b?n dang ? nhà tr? hay là ? chung v?i gia dình?,H?n t?i mình dang ? nhà tr?.
7334,B?n ? nhà tr? m?t mình à?,"Không, mình ? nhà tr? v?i m?t s? ngu?i b?n c?a mình."
7335,B?n ? nhà tr? v?y có nh? nhà không?,Ðôi lúc mình cung nh? nhà l?m.
7336,B?n có hay n?u an ? phòng tr? không?,"Không, mình thu?ng v?i b?n ra ngoài an."
7337,B?n thuê nhà tr? nhu v?y có m?c không?,Cung không m?c l?m vì t?i mình chia s? ti?n nhà v?i nhau mà.
7338,B?n có ngu?i yêu chua?,Chua.
7339,Mình làm quen nhé?,Vâng.
7340,Hôm nay em d?y m?y gi??,"D?, 6 gi? sáng ?"
7341,Em di an sáng chua?,"D?, chua anh"
7342,Anh qua ch? em di an sáng nha?,"D?, ok anh."
7343,Hôm nay di h?c có gì vui không em?,"D?, vui l?m anh."
7344,Em dang làm gì dó ?,Em dang ng?i nh?n tin v?i anh hoy à
7345,M?u ngu?i yêu lý tu?ng c?a em là gì?,Là m?u ngu?i yêu c?a mình bây gi?
7346,Quê b?n ? dâu?,Quê mình ? Ðà L?t.
7347,Ðà L?t có món gì g?i là d?c s?n không?,Ðà L?t có bo sáp và dâu tây khá là ngon.
7348,T? dây v? quê b?n m?t bao lâu?,T? dây v? Ðà L?t m?t kho?ng 5 ti?ng di xe.
7349,Ðà L?t cách TP.HCM bao xa?,Ðà L?t cách TP.HCM g?n 300 km
7350,B?n có thích không khí ? quê mình ch??,Mình r?t thích không khí ? quê mình vì nó mát m? và trong lành
7351,Nh?ng d?p l? b?n có hay v? quê không?,Mình ch? v? quê vào d?p T?t ho?c hè vì nh?ng d?p l? Ðà L?t khá dông.
7352,b?n tên gì?,Mình tên Tuân?
7353,còn b?n tên gì?,Mình tên Huy
7354,B?n hi?n dang làm gì?,"Mình là sinh viên, còn b?n?"
7355,cu?i tu?n này b?n có rãnh hay không?,cu?i tu?n này mình rãnh
7356,b?n có mu?n di xem phim vào cu?i tu?n này hay không?,t?t nhiên là mu?n r?i
7357,b?n thích xem th? lo?i phim gì?,Phim gì hay là mình d?u xem.
7358,b?n có thu?ng di xem phim v?i ai hay không?,mình thu?ng di xem v?i b?n bè.
7359,B?n hay xem phim ? dâu?,Mình hay xem ? CGV.
7360,V?y cu?i tu?n này mình di CGV nhé.,Okk
7361,B?n dã có ngu?i yêu chua?,"Mình làm gì dã ó ngu?i yêu, mình còn dang s? ? dây này."
7362,B?n có dang thích ai không?,"có, mình dang thích th?m 1 b?n."
7363,b?n ?y trông nhu th? nào?,b?n ?y khá xinh
7364,b?n ?y có h?c tru?ng mình không?,có b?n ?y h?c chung ngành v?i mình.
7365,th? sao b?n không t? tình di?,Hình nhu b?n ?y có ngu?i yêu r?i.
7366,"Hmm, th? b?n nghi sao v? tình yêu d?ng gi?i =))))?",mình không =)))
7367,s? thích c?a b?n là gì?,"Mình thích th? thao, xem phim."
7368,v?y ch?c b?n là ngu?i hay choi th? thao nh??,mình cung choi 1 vài b? môn
7369,"mình thì hoi lu?i, v?y b?n hay choi nh?ng môn nào?",mình thu?ng dá bóng và boi l?i.
7370,b?n thu?ng choi v?i ai?,mình hay choi v?i b?n bè.
7371,b?n thu?ng an gì d? cân d?i khi choi th? thao?,mình cung không bi?t t?i mình dói là có gì an dó.
7372,mình cung mu?n th? s?c v?i b? môn boi.,v?y b?a nào r?nh mình v?i b?n cùng di.
7373,b?n có thích di du l?ch không?,mình r?t thích
7374,b?n có thu?ng di du l?ch không?,mình ch? di nh?ng t?nh g?n g?n noi ? thôi.
7375,b?n thu?ng di du l?ch v?i ai?,mình thu?ng di v?i gia dình.
7376,s?p t?i t?t b?n có mu?n di dâu dó không?,mình cung chua tính t?i.
7377,"mình d? d?nh di dâu dó, b?n có mu?n di cùng không?",okk
7378,b?n có c?n tu v?n gì không ??,d? mình mu?n mua di?n tho?i.
7379,b?n mu?n mua di?n tho?i nhu th? nào?,b?n có th? tu v?n cho mình vài m?u du?c không?
7380,b?n thích androi hay apple?,mình thích androi.
7381,dây là vài m?u dang th?nh hành hi?n nay b?n có th? xem qua.,ok b?n
7382,b?n hi?n t?i dang ? dâu v?y?,mình thuê tr? ? qu?n 7
7383,b?n th?y ch? dó có tho?i mái không?,cung thoáng mát và r?ng rãi
7384,b?n ? v?i ai?,mình ? v?i b?n bè h?c chung.
7385,giá noi b?n thuê có m?c không?,giá trung bình m?i ngu?i t?m 1 tri?u
7386,xung quang tr? b?n nhu th? nào?,nhi?u c?a hàng ti?n l?i nhung không có ch?.
7387,tên mày là gì?,tao tên Huy
7388,Qu?c,mày h?c tru?ng nào?
7389,tao h?c Tôn Ð?c Th?ng,tao cung v?y
7390,tao h?c l?p trình,còn tao h?c thi?t k?
7391,mày th?y ngành này h?c sao?,tao th?y bình thu?ng
7392,tao thì thích thi?t k? á mày,sao mày không thích ngành mày v?y?
7393,tao thích v? hon,v?y sao mày không h?c thi?t k?
7394,không du?c nên tao h?c ngành này,chán v?y
7395,mày v? d?p không?,không
7396,b?n có thích di du l?ch hông?,mình có
7397,b?n thì sao?,có _x0008_ch?
7398,mình _x0008_thích mà mình ít di l?m,còn mình di nhi?u l?m
7399,m?t nam mình di ch?c l?n,nhi?u th?
7400,mình không có ti?n nên ít di l?m,tr?i
7401,mình s?ng ? khu du l?ch mà,l? ra ph?i giàu ch?
7402,nhà mình không làm du l?ch nên không có ti?n,"v?y thôi, mình không nói chuy?n v?i b?n n?a"
7403,B?n thích m?u ngu?i nhu th? nào?,"Mình thích b?n n? tóc dài, da tr?ng và xinh x?n."
7404,B?n có ngu?i yêu ch??,"Mình chua có, nhung mình dang thích 1 b?n cùng l?p."
7405,T?i sao b?n thích b?n n? kia?,"Vì b?n ?y d? thuong và xinh x?n, b?n ?y cung h?c r?t gi?i."
7406,B?n có thu?ng nói chuy?n v?i b?n ?y thu?ng xuyên không?,Mình và b?n ?y nói chuy?n v?i nhau m?i ngày.
7407,B?n n? có hào h?ng khi trò chuy?n không?,Có
7408,B?n có ý d?nh r? b?n ?y di choi không?,"Có, T?t này mình s? cùng b?n ?y v? quê mình choi."
7409,B?n có thu?ng di choi cùng b?n ?y không?,Mình thu?ng di cùng b?n ?y và nhóm b?n d?i h?c.
7410,trua nay c?u mu?n di an không ?,"t?t nhiên r?i, nhung mình s? an gì ?"
7411,an gà ?,mình nghi dó là ý ki?n hay
7412,chúng ta s? di an ? dâu ?,chúng ta s? an ? KFC
7413,giá c? c?a quán nó nhu th? nào?,giá không m?c l?m
7414,b?n an ? dó bao gi? chua?,mình an nhi?u r?i
7415,_x0008_gà ? dó ngon không?,ngon v?i giòn l?m
7416,v?y ch?ng nào di an du?c ?,sau khi tan h?c
7417,"xin chào, mình có th? giúp gì cho b?n ?",mình c?n mua m?t cái di?n tho?i m?i
7418,b?n mu?n m?t chi?c di?n tho?i nhu th? nào ?,"mình chua bi?t, b?n có th? tu v?n mình không ?"
7419,? dây có chi?c di?n tho?i nào kèm tai nghe không ?,nh?ng chi?c di?n tho?i có giá 6 tri?u tr? lên s? du?c t?ng kèm tai nghe
7420,di?n tho?i nào dang là th?nh hành hi?n nay ?,hi?n t?i di?n tho?i Apple dang r?t du?c ua chu?ng
7421,m?c không b?n?,hoi m?c nhung dáng ti?n nha b?n
7422,b?n mua là ai cung nhìn b?n khác,khác nhu th? nào v?y b?n ?
7423,nhìn b?n ra dáng là ngu?i có ti?n,b?n có ch?c ch?n không ?
7424,mình ch?c ch?n,v?y bán cho mình cái di?n tho?i Apple
7425,b?n dã có ngu?i yêu chua ?,mình có ngu?i yêu r?i
7426,b?n và ngu?i yêu dã quen du?c bao lâu r?i ?,t? và ngu?i yêu dã quen nhau du?c 1 nam r?i
7427,b?n dã g?p ngu?i yêu nhu th? nào ?,mình nghi nó th?t ng?i khi nói ra nên mình s? không tr? l?i câu h?i này
7428,bao lâu thì c?u h?n hò v?i ngu?i yêu ?,chúng t? h?n hò 2 d?n 3 l?n 1 tu?n
7429,B?n có crush ai khác không?,"có, mình có crush m?t ngu?i."
7430,b?n có th? nói crush b?n là ai không?,dó là m?t bí m?t
7431,sao b?n có ngu?i yêu r?i mà còn crush ngu?i khác,yêu nhi?u ngu?i cung du?c mi?n là th?t lòng
7432,b?n có thích choi th? thao không?,Mình có m?t chút thích choi th? thao
7433,b?n có thu?ng xuyên t?p th? d?c?,M?i tu?n mình s? di dánh c?u lông 1 l?n
7434,b?n nghi sao v? môn th? thao c?u lông?,Mình khá thích môn này
7435,b?n có ph?i là m?t ngu?i lu?i v?n d?ng?,Th?c s? thì mình dúng là ngu?i lu?i v?n d?ng
7436,b?n có b? béo phì không?,m?t chút
7437,b?n tên gì?,Mình tên Thiên
7438,còn b?n tên gì ?,Mình là Phú
7439,B?n h?c ? dâu?,Tôn Ð?c Th?ng bên Qu?n 7
7440,Không mình không bi?t,Tru?ng mình n?m ngay trên du?ng Nguy?n H?u Th?
7441,b?n thích xem phim không ?,"cung không h?n, dôi khi mình có xem m?t vài b? phim hot"
7442,à v?y ch?c b?n bi?t phim Doctor Strange dang n?i ?,Có mình v?a xem cùng ngu?i nhà hôm tru?c
7443,Công nh?n phim hay v?i mãn nhãn,Ðúng r?i mình thì chua xem nhung mà nghe b?o r?t hay
7444,Nhung mà b?n xem r?i m?t r?i,Không sao mình nghe nói phim này xem l?i vài l?n s? th?y hay hon
7445,? v?y du?c cu?i tu?n di xem ti?p không ?,Ok ch?t v?y nha
7446,Mình h?n t?i r?p hay sang dón b?n nh? ?,"Mình h?n nhau t?i r?p di, su?t chi?u m?y gi? thì ?n ?"
7447,"Xem su?t 8h t?i , ok không ?",8h nghe ok dó
7448,Nhung mà mình nên ki?m tra xem còn ch? không ?,Ð? mình ki?m tra trên web xem
7449,B?n th?y ok không ? Mình thì không sao,Mình ok ko v?n d?
7450,Mình s? t?i s?m l?y vé tru?c,Ok h?n v?y nha
7451,"Ê, mày choi game m?i ra m?t hôm qua chua?","Chua n?a, d?o này tao b?n qua. Mà game gì th??"
7452,Game ba chú heo con và b?y c?u,Nghe hay d?y
7453,Nào r?nh vô làm suong suong vài ván nhé,"Ok b?n mình, mà game dó máy tao choi du?c không?"
7454,"Hmm, game không n?ng l?m, ch?c máy mày s? choi du?c thôi",Ch?c không dó b?n mình
7455,C?u hình máy mày nhu th? nào?,"Intel core i9, ram 128gb"
7456,"Mà tin bu?n là không du?c nhé, nâng c?p máy lên di","Ok, nào r?nh nâng"
7457,Ok quá ta,"Um, tao có gì ngoài ti?n dâu"
7458,V?y nào nâng c?p nói tao nhé. Tao ch? cho cài.,Ok b?n mình
7459,"Ok bro, h?n g?p l?i nhé","Ok, h?n g?p l?i"
7460,C?u l?y giùm t? cái áo khoác di.,Ðây nè. C?u tính di dâu v?y?
7461,T? tính di ra siêu th?. C?u có c?n mua gì không?,"Có, mua giùm t? m?y cây bút v?i nhé."
7462,"Nè, giúp t? khiêng cái sofa này ra ngoài di.","T? dang b?n, c?u t? khiêng di."
7463,M?t mình t? làm sao khiêng n?i ch?.,"Cái sofa dó cung dâu có n?ng l?m dâu…Thôi du?c r?i, t? s? ra khiêng giúp c?u."
7464,"T? có vi?c ph?i v? nhà g?p, c?u giúp t? dua cái này cho cô du?c không?",Ðu?c ch?. C?u c? di di.
7465,C?m on c?u nhi?u nha.,Có gì dâu.
7466,"Nè, hay b?n mình v? di. Ðã tr? l?m r?i.",Nhung l? lát n?a c?u ?y t?i không th?y chúng ta thì sao?
7467,"Ðã tr? nhu v?y r?i, ch?c c?u ?y không t?i dâu.",Hay b?n mình c? d?i thêm chút n?a di.
7468,C?u th?y cái d?m này th? nào?,"H?m, hình nhu hoi s?c s? thì ph?i."
7469,V?y h?.,"C?u th? cái d?m ? d?ng kia di, t? th?y nó d?p hon d?y."
7470,"Nè, s?p t?i sinh nh?t c?a Minh r?i dó. T?i mình mua cái gì t?ng c?u ?y di.",Ðu?c dó. Hay là mua khan tay di.
7471,C?u ?y có nhi?u khan tay l?m r?i. T? nghi t?i mình nên t?ng cho c?u ?y m?t món quà th?t d?c bi?t và d?c dáo.,"Nè, hay là t?i mình làm bánh kem t?ng c?u ?y di."
7472,Ý hay dó. Nhung mà hai d?a mình dâu có bi?t làm bánh kem.,Thì mình c? làm theo sách d?y n?u an là du?c thôi mà.
7473,C?u tính dang ký ngành nào th??,T? cung chua bi?t n?a.
7474,Th? c?u gi?i cái gì?,"T? th?m chí còn không bi?t mình gi?i cái gì, d? cái gì n?a dây nè."
7475,Ði?m m?nh c?a em là gì?,Ði?m m?nh c?a em là có th? làm vi?c d?c l?p và nói ti?ng Anh t?t.
7476,V?y còn di?m y?u?,Ði?m y?u duy nh?t c?a em dó chính là thi?u t? tin. Em luôn c? g?ng h?t s?c d? c?i thi?n ch? thi?u sót này c?a mình.
7477,C?u thích v? quá nh?. L?n nào g?p c?u cung th?y c?u v? c?.,"?, v? là s? thích và cung là s? tru?ng c?a t?. Th? còn c?u, c?u có s? tru?ng gì không?"
7478,Không có.,Sao t? nghe m?i ngu?i nói c?u gi?i n?u an l?m mà.
7479,C?u dang làm gì th??,T? dang ch?n d? d? ngày mai di ph?ng v?n.
7480,Ði ph?ng v?n thì nên an m?c l?ch s?. Hay là ch?n b? này di.,"Ðu?c r?i, v?y thì ngày mai t? s? m?c b? này."
7481,Ch?t r?i!,Sao v?y?
7482,T? làm m?t cây dù c?a ch? r?i. Làm sao dây?,"T? th?y t?t hon h?t là c?u nên thú nh?n v?i ch? ?y di, bi?t dâu ch? ?y s? b? qua cho c?u."
7483,Bu?n ng? quá di.,B? hôm qua l?i th?c khuya n?a h??
7484,"?, hôm qua t? th?c d?n 2 gi? sáng d? xem phim.","Là con gái thì d?ng nên th?c khuya quá, s? không t?t cho da dâu."
7485,Sinh nh?t vui v? nha!,C?m on c?u. Có quà cho t? không?
7486,Ðuong nhiên là có r?i. Ðây nè.,"Ôi, c?m on nhi?u. Cái gì trong dây th??"
7487,Chúc m?ng sinh nh?t!,C?m on nhé. C? tu?ng là các c?u quên luôn r?i ch?.
7488,Làm sao mà quên du?c ngày tr?ng d?i này ch?!,"Nè nè, c?u mau u?c di."
7489,"Xong r?i, nh?p ti?c thôi!",T?ng c?u nè.
7490,"C?m on nhé. C?u d?n d? ti?c sinh nh?t c?a t? là du?c r?i, c?n gì ph?i quà cáp.",Sinh nh?t thì ph?i t?ng quà ch?.
7491,A lô.,Minh h?? Lan dây.
7492,"À Lan, có chuy?n gì không?",T? ch? mu?n g?i h?i tham c?u thôi. C?u quen v?i ch? ? m?i chua?
7493,"Cung quen r?i, ch? có di?u là ? dây mua n?ng th?t thu?ng l?m. M?i nãy tr?i còn dang n?ng mà bây gi? dã mua nhu trút nu?c r?i.",M?t nh?.
7494,L?i mua n?a.,Tr?i mua c? tháng nay r?i dó.
7495,"Ðành ch?u thôi, dang là mùa mua mà.","Mua nhu v?y thì di dâu du?c ch?, ? nhà cho r?i."
7496,"Thôi ch?t, tr?i mua r?i.","Làm sao dây, t? không có mang theo dù."
7497,T? cung v?y. Ðành d?i h?t mua r?i v? v?y.,Rõ ràng d? báo th?i ti?t nói hôm nay s? không có mua mà.
7498,Sao hôm qua không di h?c v?y?,Hôm qua t? b? b?nh. C?u cho t? mu?n v? chép bài nhé.
7499,"?. À ph?i, hôm qua cô d?c di?m ki?m tra 15 phút dó, c?u du?c 7 di?m.",Có 7 di?m thôi h??
7500,"Có ai xung phong tr? l?i câu này không? Không ai gio tay h?t, v?y cô g?i theo danh sách nhé. B?n Nguy?n Van Minh.","D? cô oi, em không bi?t tr? l?i câu này"
7501,"Ðu?c r?i, em ng?i xu?ng. M?i b?n Ng?c.","D? cô oi, hôm nay b?n Ng?c v?ng ?."
7502,Chào Lan!,"?a Ng?c, c?u di dâu dây?"
7503,T? dang d?nh di lên tru?ng. B?a gi? du?c ngh? có di dâu choi không?,"Có di dâu dâu, t? ch? ? nhà không à."
7504,"Còn t? thì m?i t? du?i quê lên nè. À ph?i, ba m? t? có g?i quà cho c?u dó, dây nè.","Ôi, c?m on nhé. Ba m? c?u v?n kh?e ch??"
7505,"Kh?e, ba m? t? còn b?o b?a nào d?n c?u v? quê choi cho bi?t n?a dó.",Hay hè này di luôn di.
7506,D?o này h?c du?c ch??,"?, cung du?c. Có di?u do s?p thi nên m?y b?a nay cung hoi m?t m?t chút."
7507,"Ê Tr?ng, Hôm qua ông có di xem Doctor Strange không?","Không ông oi, hôm qua tui b?n làm bài"
7508,"Ti?c th?, phim hay l?m ông oi",M?t tôi hoàn thành deadline r?i tui di xem sau v?y
7509,"Làm xong ph?i coi li?n nha ông, phim ki x?o cu?n, n?i dung hay n?a","Ph?i di li?n ch?, tui fan c?ng Marvel mà"
7510,Mà bên ông không có bài t?p hay sao mà ông th?nh thoi th??,Tui hoàn thành xong h?t deadline r?i m?i di du?c ?y
7511,May mà deadline tru?c ngày phim ra không là gi? tôi ng?i làm bài nhu ông r?i,"Ông may d?y, mà thôi gi? tôi di làm bài ti?p dây, bye ông"
7512,L? này mày có di dâu không nhóc?,Bài t?p c? d?ng di dâu cha
7513,Bài thì bài cung ph?i ngh? x? hoi ch? mày,T?i deadline không xong thì khóc ch? ? dó mà ngh? x? hoi
7514,Tao di Ðà L?t v?i gia dình,"U?y su?ng th?, tao thì b?c m?t lo làm xong m?y cái bài gi?a kì"
7515,"Lo gì b?n oi, m?y anh em nhóm tao gánh h?t","Vãi th?t, lo h?c di ông n?i, làm bài mà rèn k? nang"
7516,"Bi?t r?i bi?t r?i, v? là tao nh? b?n cùng nhóm gi?ng l?i d? tao làm ti?p mà","Ok ok, ráng lên b?n oi, hè r?i qu?y sau"
7517,Ê mày xem b? anime m?i ra chua?,B? Spy x Family á h??
7518,"?a nó dó, b? hài c?c","Yeah, mà tao thích con bé tóc h?ng ?y. Tên gì tao quên r?i nh??"
7519,"Mà công nh?n là con bé d? thuong thi?t, v?i gi?ng l?ng ti?ng quá d?nh luôn b?n oi",Thì dó nghe cái gi?ng mà tao tan ch?y luôn
7520,"Bà m? tác gi? v? cung d?p nè, ông cha thì bao ng?u",Thì nh? v?y b? dó m?i hot v?y dó
7521,"V?a hay v?a hài, tao d? doán b? này siêu ph?m mùa hè r?i","Ðúng th?t, công nh?n. B? này k? này hè này n?m trùm r?i"
7522,Tr?i cái th?ng ngu này. Mày dánh ki?u gì th??,Thông c?m b?n oi. Tui m?i choi mà
7523,Mày kéo c? team di xu?ng theo mày r?i dó,"Thôi xin l?i mà, bình tinh di b?n. Tao bao nu?c cho nè u?ng vô cho b?t nóng"
7524,"T?c thi?t ch?, ván sau mày di support dùm tao nha","Vâng d?i ca, em bi?t r?i"
7525,Team nó mà b?t mày m?t l?n n?a là ván này v?t luôn,"D? d?i ca, em s? t?p trung ?"
7526,"D?o này di h?c c? ngày, t?i còn v? h?c thêm. Tui du?i quá bà","Th?y cung t?i, mà có gi?i pháp mà ông"
7527,"Thôi bà oi, xúi d?i v?a thôi. Ch? h?c thêm này v?ng là g?i v? ph? huynh dó","Gì cang th?, th? thì m?t ông r?i"
7528,Mà nghi t?i c?nh m? tui bi?t chuy?n là tui v? thông l? tai luôn,M? ông g?t l?m h?. Ông c? b?o m?t quá cho ngh? m?t b?a thôi mà
7529,M? ch?i ch?t ch? ? dó mà ngh? m?t b?a. M?t bu?i h?c t?n 100 ngàn d?y,"Gì d?t th?, b?o sao giáo viên ch? ông nhi?t huy?t quá"
7530,"Ch?u thôi, ch? m? tui ch?n mà","Haha, v?y thì c? lên ông nhá. Mua s?a u?ng d? vô cho có s?c h?c"
7531,b?n tên gì?,Mình tên Lan Anh?
7532,còn b?n tên gì?,Tên Phú
7533,B?n còn dang di h?c hay di làm r?i?,mình v?n còn dang di h?c
7534,b?n h?c nam m?y r?i?,mình h?c nam 4 r?i
7535,v?y b?n ra tru?ng tr? à?,? vì mình b? tr? ti?n d? ti?ng anh
