,user_a,user_b
6608,"Sếp mới giao nhiệm vụ xuống kìa, bà kiểm tra chưa","Vậy hả, để tui mở mail check thử"
6609,"à, hôm nay sếp phân công thông qua ứng dụng quản lý công việc á, bà kiểm tra thử","trời ơi sao đùng cái sếp đổi công cụ vậy, bình thường vẫn thông báo qua mail nhóm mà"
6610,"sếp có gửi mail thông báo về việc thay đổi công cụ đó bà, kiểm tra lại đi chứ nói bậy bạ sếp buồn","à đây rồi, sếp có gửi ngày hôm kia"
6611,"thôi nhận được việc rồi thì làm đi cho kịp tiến độ, tui làm luôn đây","ok ok, cảm ơn bà nhắc nhở nha"
6612,"bạn ơi tôi mới đi xem người nhện phần 3 về, bạn xem chưa",tôi cũng mới xem ngày hôm qua bạn
6613,trời ơi phim hay xỉu,"hahaha, có cái khúc mà 3 người nhện xuất hiện á bạn, trong rạp hò hét kinh khủng luôn"
6614,khúc ông andrew cứu MJ cũng cảm động nữa,"đúng luôn bạn, không cứu được em ở vũ trụ này, anh cứu ở vũ trụ khác hahaha"
6615,"nghe nói hình như người nhện còn ra thêm phần nữa á bạn, tới lúc đó nhớ đi coi chung á","được luôn bạn, bạn bao là đi đâu tôi cũng đi mà"
6616,"nhưng mà chờ có phần mới cũng hơi lâu, có khi còn không có luôn á chớ","thôi kệ bạn, cứ chờ thôi, ra là coi hahaha"
6617,Mai sáng tui bắt đầu làm,"Tui cuối tuần mới làm được, đi ship cả ngày"
6618,Mưu sinh à?,Ừ
6619,Kiếm thêm thu nhập,Ưa thì cứ sắp xếp làm thôi
6620,Là khúc trả lời câu hỏi,Ừm
6621,Tui đang lo cho mấy ông hơn á,:))
6622,Mà câu thứ 2 hỏi rộng ra mới sợ,Ừ
6623,Phần đứa nào đọc không hiểu thì nhớ note kế bên nha,Oke ông
6624,Môn này cuối kì bao nhiêu % nhỉ?,0.5
6625,Có môn cuối kỳ 70% nha,Môn nào vậy?
6626,Lần đầu nghe đó,Môn hệ thống thông tin doanh nghiệp gì á
6627,Bạn tui nó đang học,À môn đó tui chưa học qua
6628,Cuối kì làm cái bài tập lớn thiế kế 70%,Nghe nói khó lắm
6629,Khó như chó ấy,Yeah bạn tui có học qua review rồi
6630,À mà mày còn chơi Liên quân không?,Còn
6631,Mới chơi lại,Tao cũng mới chơi lại
6632,Nick ít tướng nữa chứ khổ vl,Nick tao sắp full tướng rồi
6633,Nick cũ mày đâu,Cho rồi
6634,Vô làm một ván,Thôi tao đi ngủ
6635,Cái khó là mình phải làm 100% tiếng anh,Đâu ra vụ này vậy?
6636,Mình thấy mấy khóa trước nó làm Tiếng Anh,Thầy có yêu cầu đâu
6637,Với lại,Ok vậy thì làm tiếng Việt
6638,Nhưng là phải dịch cái template,Template chỗ nào để tiếng Anh được thì để nguyên
6639,Ý là mấy cái file doc á,Trên Sài Gòn có mưa không bro?
6640,Chiều tối chỗ em đều mưa bro à,Có mưa
6641,Mất điện nữa,Giờ đi ăn luôn đi
6642,Hay order rồi ship về trọ ăn,"Thôi, tốn tiền"
6643,Nấu gì vậy?,Cơm
6644,Kể,Thịt chó
6645,Xạo chó,Haha
6646,Em lát chắc làm tí bài tập đây,Oke bro
6647,Bạn thường xem những loại phim nào?,Tôi rất thích xem thể loại phim kinh dị.
6648,Kinh dị sao? Bạn cho tôi một ví dụ được không?,Zodiac là một trong những phim mà tôi yêu thích.
6649,Zodiac? Bạn thích điểm gì về bộ phim đó?,Phim đó cho tôi cảm giác như mình là một phần của thế giới và thời đại đó.
6650,Bạn cảm thấy như là một phần của thế giới đó à?,"Đúng vậy, nó rất là hấp dẫn."
6651,"Nếu như bạn là một nhân vật trong phim, bạn nghĩ bạn sẽ là ai trong đó?","Có vẻ là nhân vật chính, Robert Graysmith, chỉ vì anh ta khó xử và vụng về."
6652,Vì vậy mà tôi đoán đó là người mà tôi cảm thấy gần gũi nhất.,"Xin chào, Hà, tôi lâu lắm rồi không gặp cậu."
6653,Cậu khỏe không?,"Mình khỏe, cảm ơn."
6654,Cậu thì sao?,Mình rất tốt.
6655,Trông cậu gầy hơn lần cuối mình gặp đấy.,Cậu nói đúng.
6656,Nhưng nó khiến mình thấy khỏe khoắn.,Rất vui khi nghe vậy.
6657,"Cậu giữ gìn sức khỏe nhé, Hà.","Cậu cũng vậy, Huy."
6658,Thật tuyệt khi đi biển vào cuối tuần này.,Thời tiết sẽ như thế nào nhỉ? Tôi có thể muốn đi quá.
6659,Thời tiết được cho là ấm áp cuối tuần này.,Vậy thời tiết trên bãi biển sẽ tốt đúng không?
6660,Tôi nghĩ vậy.,Sẽ không tốt nếu trời trở lạnh hơn vào cuối tuần này.
6661,"Tôi rất mong chờ chuyến đi này, tôi hy vọng nó sẽ ấm áp.","Thời tiết ở Cát Bà rất không chắc chắn, không thể biết chuyện gì sẽ xảy ra."
6662,Tôi biết. Mỗi ngày thời tiết có vẻ đều khác nhau.,Tôi sẽ thích nó nếu nó không luôn khó đoán như vậy.
6663,Sở thích của cậu là gì?,"À, tớ thích âm nhạc và nấu ăn. Còn cậu thì sao?"
6664,Tớ còn rất thích tiểu thuyết nữa.,Thật thú vị!
6665,Thật sao?,"Ừ, Bạn thích cuốn tiểu thuyết nào."
6666,Bạn biết nó chứ?,"Tất nhiên, nó đã được nguyển thể thành phim."
6667,Cậu có muốn xem cùng tôi không?,Hay quá
6668,"John, bạn đã xem thời sự ngày hôm nay chưa?","Chưa, có chuyện gì xảy ra không?"
6669,Có một trận động đất lớn ở San Diego.,Ôi! Chúa ơi!
6670,Tổng thống có nói về tin tức này trước đó,Có ai bị thương không?
6671,Họ nói có hai người bị giết.,"Ôi, thật là tồi tệ."
6672,Nó đã nói trên CNN cả ngày.,"Ồ, tôi không xem TV thường xuyên."
6673,Vậy là bạn không xem thời sự?,"Không, tôi thường đọc tin tức trên mạng, nhưng tôi không có thời gian để bật máy tính của mình ngày hôm nay."
6674,Môn thể thao yêu thích của bạn là gì?,Tôi thích bóng rổ.
6675,Ai là đội yêu thích của bạn?,Boson Celtics.
6676,Họ có thực sự tốt trong năm nay không?,Vâng. Bạn có thích họ không?
6677,Bạn có nghĩ rằng họ sẽ giành chức vô địch năm nay không?,Cũng có thể. Họ có một số cầu thủ thực sự giỏi.
6678,Bạn đã xem trận đấu tối qua?,"Một chút, không phải toàn bộ. Tôi đã xem nửa sau và tôi thấy một số điểm nổi bật trên mạng."
6679,"Đó là một trò chơi tuyệt vời, phải không?",Vâng. Bạn có biết ai là người họ chơi tối mai không?
6680,Tôi nghĩ họ chơi với LA.,Đó sẽ là một trận đấu khó khăn. LA có một đội ngũ tốt.
6681,"Dorothy, kế hoạch Giáng sinh của bạn là gì vậy?","À vâng, sắp đến Giáng sinh rồi phải không?"
6682,"Chà, nếu bạn không có kế hoạch, gia đình bạn có thể ăn tối tại nhà tôi.","Bạn thật tốt, cảm ơn nhé."
6683,"Chưa, tôi vẫn phải làm điều đó.",Tôi nghĩ rằng tôi sẽ đi đến trung tâm mua sắm vào cuối tuần này.
6684,"Bạn đúng đấy. Gia đình tôi rất thích đọc sách, vì vậy tôi có thể nhận được tất cả những món quà từ Amazon.com.",Bạn nghĩ gì bạn sẽ tặng gì cho vợ của bạn?
6685,Có vẻ như cô ấy luôn đọc một trong những thứ đó.,"Bạn có thể nghĩ rằng bạn nên mua cho cô ấy thứ gì đó đắt hơn một chút, như đồ trang sức hoặc có thể là một máy tính mới?"
6686,"Này John, tôi có thể nói chuyện với bạn một phút được không?",Có chuyện gì thế?
6687,Tôi biết bạn đã đọc rất nhiều nên tôi nghĩ bạn có thể muốn đi cùng tôi vào tháng tới.,"Ồ, nghe có vẻ vui."
6688,Thường là thứ bảy cuối cùng của tháng lúc 9:30 tối. Có quá muộn không?,"Không, tôi nghĩ rằng sẽ ổn."
6689,"Chà, mỗi tháng chúng tôi chọn một cuốn sách mới và sau đó trong cuộc họp tiếp theo, hãy đọc nó.",Bây giờ bạn đang đọc sách gì vậy?
6690,Người thả diều,Tôi đã nghe nói về cuốn sách ấy. Nó như thế nào?
6691,Cuốn sách kể về một cậu bé lớn lên ở Afghanistan trong những năm 1980. Nó gọi là Người thả diều vì nhân vật chính tham gia một cuộc thi thả diều.,Nghe thật hấp dẫn. Tôi rất muốn đến.
6692,Bạn có muốn du lịch với tớ không?,"Tất nhiên rồi, nhưng chúng ta sẽ đi đâu?"
6693,"Một chuyến du lịch tại Đà Lạt, bạn nghĩ sao?","oh tuyệt vời, mình rất thích đi Đà Lạt"
6694,"Chúng ta sẽ đi vào khoảng tháng 6, thời tiết lúc đó rất đẹp",Mình cần phải chuẩn bị bao nhiêu tiền để đến đó?
6695,Mình sẽ đi bằng xe khách tới đó,"Okay, để mình tìm một homestay nào đó thật đẹp và đặt trước"
6696,"Tớ có 2 vé xem phim, cuối tuần bạn có rảnh không?","Xem phim, nghe hay á, cuối tuần này mình rảnh"
6697,"Mình đi xem phim Doctor Strange, bạn thích không?",Mình cực kì thích phim của Marvel
6698,Mình sẽ đi vào lúc mấy giờ?,"Phim sẽ bắt đầu chiếu vào lúc 17 h, ở rap lotte cinema Quận 7"
6699,Mình sẽ qua đón bạn lúc bốn rưỡi,"Tuyệt vời, khi nào qua gọi tớ"
6700,Thời tiết Sài Gòn lúc nào cũng nóng nực khó chịu bực mình quá,"Do bạn không phải người ở đây, nên chưa quen á mà"
6701,"Sống trên Đà Lạt mười mấy năm rồi, tớ đã quen với khí hậu trên đó","Tớ thích Đà Lạt lắm, kể cho tớ nghe một vài thứ ở Đà Lạt đi"
6702,"Đặc biệt có nhiều vườn hoa, nhiều trái cây ngon","Nghe thích thật, có dịp cậu dẫn tớ đến đó nhe"
6703,Bạn đã xem thời sự ngày hôm nay chưa?,"Chưa, có tin gì nóng không?"
6704,Có một trận động đất lớn ở San Diego,Ôi điều đó thật tệ
6705,"TV không nói về điều đó, nhưng có rất nhiều người bị thương do động đất",Tội nghiệp cho người dân ở đó
6706,Bạn thích môn thể thao nào?,Tớ rất thích môn đá bóng
6707,Bạn có thường xuyên đá bóng với bạn bè không?,Tớ hay đá bóng vào những ngày cuối tuần
6708,Ngoài ra tớ cũng có tham gia câu lạc bộ đá bóng ở trường nữa,"Thật tuyệt, tớ cũng rất thích đá bóng"
6709,Khi nào đi đá cậu rủ tớ tham gia được không?,"Được á, tớ sẽ mời cậu tham gia, chơi chung cho vui"
6710,Công việc mong muốn của bạn là gì?,Tôi hiện tại đang là một giáo viên Tiếng Anh
6711,Bạn cảm thấy thế nào về công việc mình đang làm?,Mọi người nghĩ trở thành giáo viên rất dễ và cũng rất nhàm chán
6712,Bản thân tui thấy nghề này rất hay và ý nghĩa,"Chào bạn, mình có thể giúp đỡ nhau trong học kì này nha"
6713,"Mình tên An, rất vui được làm quen với bạn","Ừ, chào bạn, mình tên Minh"
6714,Bạn sống gần đây à?,"Mình sống ở Lâm Đồng, mình đang trọ bên Quận 7"
6715,"Mình sống ở TP từ nhỏ rồi, hiện đang bên quận 5",từ đó đến trường có xa không?
6716,Mình đi nửa tiếng là tới,"Tiện ghê, tính ra cũng gần đây"
6717,"Chào bạn, không biết bạn tên gì?","Chào nha, Mình tên Hiếu thế còn bạn?"
6718,Mình tên là Minh,Thế minh học trường nào thế?
6719,Mình học Đại học Nguyễn Tất Thành,à vậy mình cũng học gần trường của bạn đấy
6720,vậy hả? Thế bạn học trường gì?,Mình học Đại học Tôn Đức Thắng
6721,Uầy thế thì gần thật. Hân hạnh được làm quen,Mình cũng thế. Hân hạnh được làm quen
6722,Chào ông nha. Tui thấy ông mặc đồ thể dục TDTU không biết phải bạn học TDTU không?,Đúng rồi ông tui học TDTU
6723,À tui có vấn đề này cần hỏi á. Không biết gần đây có rạp chiếu phim nào ko,Có chứ ngay Lotte Mark á có rạp chiếu ở Tầng 3 á
6724,À cảm ơn ông nha. Tại đang muốn đi xem Dr Strange 2 á ông có thích xem không,À có Tui mê Strange cực luôn mà vẫn chưa có dịp đi xem.
6725,Không sao thế giờ ông có rảnh không đi xem với tui. Hiện tại tui cũng đi xem 1 mình mà ở đây lạ quá,À cũng được hôm nay thứ mấy nhỉ
6726,À nay thứ 5 hình như các rạp giá vé được giảm 1 nửa á,Uầy thế thì tốt quá thế tui với ông đi xem đi tui nghe nói bộ đấy hay cực luôn
6727,Ừm tui cũng nghe bạn bè nói về bộ đấy hay lắm không được bỏ lỡ.,Thế không biết ngoài thích xem phim ra bạn còn có sở thích gì không nhỉ
6728,"Mình á? Ngoài xem phim còn đọc sách nè, nghe nhạc và đặc biệt là thích chơi game luôn",Game. Bạn thích chơi game gì tại tui cũng hay chơi game lắm có thể gọi là nghiện luôn
6729,"Game tui chơi nhiều lắm như ROV, LMHT, vài game mobile nữa",Tui có chơi LMHT á có dịp b cứ tìm tên như này để kết bạn chơi cùng nhá
6730,Oke luôn được thế thì hay quá.,Cũng tiện là tui cũng ít có bạn chơi cùng lắm nên nhớ kết bạn với tui nha
6731,bạn đã có người yêu chưa ?,mình có người yêu rồi
6732,bạn và người yêu đã quen được bao lâu rồi ?,Mình với người yêu quen cũng được 2 năm rồi
6733,hai người có đang sống với nhau không ?,Không tụi mình ở trọ nhưng 2 nơi khác nhau vì 2 đứa học khác trường á
6734,bạn đã gặp người yêu như thế nào ?,Thì người yêu mình là bạn thân hồi năm cấp 3 đến giờ á
6735,bao lâu thì cậu hẹn hò với người yêu ?,Quen tầm 1 năm thì mình với người yêu mới hẹn hò
6736,Lần cuối bạn có người yêu là khi nào?,Hình như là 3 tháng trước mình vừa chia tay người yêu quen tầm 1 năm
6737,Bạn có crush ai không không?,Có chứ Mình crush bạn kia kìa bạn đấy là bạn thân của tui luôn mà không dám nói kkk
6738,bạn có thể nói crush bạn là ai không?,Tất nhiên là không rồi
6739,Bạn có muốn đi đâu chơi với người yêu không?,Nhiều nơi luôn là đằng khác
6740,Hè này bạn có định đi đâu chơi không?,Mình á có mình định đi vũng tàu chơi 1 chuyến vì lâu rồi chưa ra đấy
6741,Vũng tàu á mình cũng thích đi lắm nhưng chưa có dịp,Thế hè này bạn có bận không đi cùng mình cho vui
6742,Mà thế bất tiện lắm\,Khong sao dù gì tụi mình đi đông lắm kiểu gì cũng còn trống xe
6743,Trống xe? Các bạn đi bằng xe máy à,Đúng rồi du lịch đi xe máy mới vui chứ đi xe khách chán lắm
6744,Được thế thì hay quá mình cũng muốn trải nghiệm thử 1 lần,Đúng rồi đời sinh viên không thử phí lắm. Thế hè này dự tính đầu tháng 7 là đi á
6745,Đầu tháng 7 á? Để xem hình như mình bận về quê thăm ông ở tận đà lạt lận,Thế tiếc quá tụi tui xác định là đầu tháng 7 đi định rủ đông đông đi cho vui mà bạn bận rồi chắt k đi được
6746,Ừm tiếc thật thế hẹn các bạn vào dịp khác nhá,Ừm dịp khác vậy thế tháng 8 tụi tui có dịp đi Đà lạt thay đổi không khí bạn đi không?
6747,Tháng 8 á được chứ tháng 8 tui rảnh không có làm gì hết,Vậy chốt nhá tháng 8 này chúng ta đi 1 chuyến đà lạt nha
6748,Mai bạn đi xem phim với mình không?,Oke mà mấy giờ đi vậy
6749,6h tối ok không?,ừ cũng được
6750,Bạn thích đi coi ở lotte hay cresent mall nè?,Lotte đi cho gần
6751,Tui qua chở bạn nha,Ok luôn mà tren đường đi ghé mua bắp rang luôn
6752,Chi vậy?,Tại đồ ăn trong rạp bán giá cao lắm
